"Region","Station","Date","Daily Rainfall Total (mm)","Highest 30 min Rainfall (mm)","Highest 60 min Rainfall (mm)","Highest 120 min Rainfall (mm)","Mean Temperature (°C)","Maximum Temperature (°C)","Minimum Temperature (°C)","Mean Wind Speed (km/h)","Max Wind Speed (km/h)","Latitude","Longitude"
"West","Jurong Island",2022-01-13,0,0,0,0,28,33.6,25,9.5,39.3,1.2542,103.6741
"West","Jurong Island",2022-01-14,0,0,0,0,28,32.3,25.4,10.3,40.7,1.2542,103.6741
"West","Jurong Island",2022-01-15,1,1,1,1,27.9,31.9,25.9,9,33.2,1.2542,103.6741
"West","Jurong Island",2022-01-16,9.2,3.2,5.8,7.2,27.8,32.3,25,9.8,42.4,1.2542,103.6741
"West","Jurong Island",2022-01-17,5.6,3.4,5,5.6,27.5,31.5,25.9,9.9,39.6,1.2542,103.6741
"West","Jurong Island",2022-01-18,0,0,0,0,NA,NA,NA,NA,NA,1.2542,103.6741
"West","Jurong Island",2022-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2542,103.6741
"West","Jurong Island",2022-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2542,103.6741
"West","Jurong Island",2022-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2542,103.6741
"West","Jurong Island",2022-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2542,103.6741
"West","Jurong Island",2022-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2542,103.6741
"West","Jurong Island",2022-01-24,0,NA,NA,NA,NA,NA,NA,NA,NA,1.2542,103.6741
"West","Jurong Island",2022-01-25,0,0,0,0,NA,NA,NA,NA,NA,1.2542,103.6741
"West","Jurong Island",2022-01-26,0,0,0,0,28.2,32.3,25.8,9.5,38.2,1.2542,103.6741
"West","Jurong Island",2022-01-27,0,0,0,0,28.1,32.4,25.5,9.1,35.2,1.2542,103.6741
"West","Jurong Island",2022-01-28,0,0,0,0,28.8,33.7,25.8,10.4,37,1.2542,103.6741
"West","Jurong Island",2022-01-29,0,0,0,0,28.3,32.1,25.2,10.6,42.8,1.2542,103.6741
"West","Jurong Island",2022-01-30,0,0,0,0,28,32.3,25.9,11,34.6,1.2542,103.6741
"West","Jurong Island",2022-01-31,0,0,0,0,28.5,33,26.1,11.5,38.2,1.2542,103.6741
"West","Jurong Island",2022-02-01,27.6,7.2,8.4,11.2,24.6,25.5,23.5,8.9,28.5,1.2542,103.6741
"West","Jurong Island",2022-02-02,0,0,0,0,28.2,31.2,26.1,10.2,32.8,1.2542,103.6741
"West","Jurong Island",2022-02-03,2.6,2.6,2.6,2.6,27.7,32.6,25,8.4,32.4,1.2542,103.6741
"West","Jurong Island",2022-02-04,0,0,0,0,29.3,34.6,27.1,9,29.4,1.2542,103.6741
"West","Jurong Island",2022-02-05,7.6,3.2,3.8,5,28.2,30.4,25.4,8.2,39.3,1.2542,103.6741
"West","Jurong Island",2022-02-06,7.4,6.6,7.4,7.4,27.9,30,24.4,8.1,33.2,1.2542,103.6741
"West","Jurong Island",2022-02-07,0,0,0,0,29.1,32,27.2,8.2,28.2,1.2542,103.6741
"West","Jurong Island",2022-02-08,43.4,23.4,31,36.6,26.8,30.8,22.9,9,46.5,1.2542,103.6741
"West","Jurong Island",2022-02-09,2.6,1,1.8,2,27.4,30.1,26.3,6.7,29.8,1.2542,103.6741
"West","Jurong Island",2022-02-10,65.6,25.8,40.6,48.8,27.2,33,23.3,7.9,27.8,1.2542,103.6741
"West","Jurong Island",2022-02-11,0,0,0,0,28.4,31.4,26.1,6,27,1.2542,103.6741
"West","Jurong Island",2022-02-12,0.6,0.2,0.4,0.4,27.1,30,25.5,7.2,25.6,1.2542,103.6741
"West","Jurong Island",2022-02-13,0,0,0,0,27.9,30.8,25.4,8.8,30.6,1.2542,103.6741
"West","Jurong Island",2022-02-14,0,0,0,0,28.2,30.7,26.1,13.4,39.3,1.2542,103.6741
"West","Jurong Island",2022-02-15,0,0,0,0,28.3,31.5,27,14,37,1.2542,103.6741
"West","Jurong Island",2022-02-16,8.6,6.8,8,8.6,26.8,29.2,22.6,9.5,63.3,1.2542,103.6741
"West","Jurong Island",2022-02-17,0,0,0,0,27.9,31.1,24.7,12.4,44.6,1.2542,103.6741
"West","Jurong Island",2022-02-18,0.2,0.2,0.2,0.2,28.8,31,27.2,15.5,45.4,1.2542,103.6741
"West","Jurong Island",2022-02-19,0,0,0,0,28.1,31.8,26,9.6,33.2,1.2542,103.6741
"West","Jurong Island",2022-02-20,22.4,21.8,22.4,22.4,27.6,32,22.5,9.1,46.9,1.2542,103.6741
"West","Jurong Island",2022-02-21,3,3,3,3,28.4,32.8,26.1,9,39.3,1.2542,103.6741
"West","Jurong Island",2022-02-22,0,0,0,0,28.8,33.5,26,10.1,40.7,1.2542,103.6741
"West","Jurong Island",2022-02-23,7.2,7.2,7.2,7.2,28.2,31.5,25.4,12.4,38.2,1.2542,103.6741
"West","Jurong Island",2022-02-24,22.8,5.6,7,10.4,25,27.3,23.4,10.5,39.6,1.2542,103.6741
"West","Jurong Island",2022-02-25,0,0,0,0,27.3,31.3,24.1,10.6,30.6,1.2542,103.6741
"West","Jurong Island",2022-02-26,0,0,0,0,27.3,29.7,26,9.4,38.9,1.2542,103.6741
"West","Jurong Island",2022-02-27,1.6,1.4,1.4,1.4,27.1,29.7,23.7,11.6,46.1,1.2542,103.6741
"West","Jurong Island",2022-02-28,14.8,10.8,11,13.4,27.5,31.2,25.8,10.1,41.5,1.2542,103.6741
"West","Jurong Island",2022-03-01,0.2,0.2,0.2,0.2,26.1,29.2,23.9,9.1,31.3,1.2542,103.6741
"West","Jurong Island",2022-03-02,0,0,0,0,28.5,32.4,26.3,11.5,45,1.2542,103.6741
"West","Jurong Island",2022-03-03,13.8,6.2,6.2,10.4,27.3,32.6,24.1,9.6,38.5,1.2542,103.6741
"West","Jurong Island",2022-03-04,0,0,0,0,28.2,30.6,26,7.5,31.3,1.2542,103.6741
"West","Jurong Island",2022-03-05,57.2,34.8,41.4,51,28.1,31.5,23.8,9.2,48.2,1.2542,103.6741
"West","Jurong Island",2022-03-06,5.2,5,5,5,28.4,30.6,25.5,8,31.3,1.2542,103.6741
"West","Jurong Island",2022-03-07,0,0,0,0,29.1,31.8,27.5,7.9,25.6,1.2542,103.6741
"West","Jurong Island",2022-03-08,4.4,2.6,3,3.2,26.9,29.6,23.8,6.7,43.2,1.2542,103.6741
"West","Jurong Island",2022-03-09,0,0,0,0,28.4,31.6,26.8,8.2,40,1.2542,103.6741
"West","Jurong Island",2022-03-10,14.2,13.2,14.2,14.2,27.5,31.7,24,5.9,42,1.2542,103.6741
"West","Jurong Island",2022-03-11,0,0,0,0,27.6,29.6,26,5.5,17.6,1.2542,103.6741
"West","Jurong Island",2022-03-12,7,3.2,3.2,3.8,27.4,30.4,23.1,7.8,50.4,1.2542,103.6741
"West","Jurong Island",2022-03-13,0,0,0,0,28.8,34,25.4,10.1,33.2,1.2542,103.6741
"West","Jurong Island",2022-03-14,0,0,0,0,29,32.3,27.2,10.9,35.2,1.2542,103.6741
"West","Jurong Island",2022-03-15,8.6,4.2,5.6,6.2,27.2,30.2,25.3,8.2,31.7,1.2542,103.6741
"West","Jurong Island",2022-03-16,0.4,0.4,0.4,0.4,28.3,31.1,25.5,8.4,33.5,1.2542,103.6741
"West","Jurong Island",2022-03-17,2.2,2.2,2.2,2.2,28.2,31.5,26.5,8.5,26.3,1.2542,103.6741
"West","Jurong Island",2022-03-18,0.2,0.2,0.2,0.2,28.3,31.9,25.3,9.2,35,1.2542,103.6741
"West","Jurong Island",2022-03-19,0,0,0,0,29.8,34.9,26,9.3,27.4,1.2542,103.6741
"West","Jurong Island",2022-03-20,0.6,0.4,0.6,0.6,28.2,31,24.6,9.6,32.8,1.2542,103.6741
"West","Jurong Island",2022-03-21,6.8,2.8,4.8,6.6,28.2,31.4,22.9,8.8,46.5,1.2542,103.6741
"West","Jurong Island",2022-03-22,0,0,0,0,29,32.3,27.6,13.8,42.8,1.2542,103.6741
"West","Jurong Island",2022-03-23,0,0,0,0,29.3,32.7,27,11.2,40.7,1.2542,103.6741
"West","Jurong Island",2022-03-24,0,0,0,0,29.2,33.1,26.2,9.5,35.6,1.2542,103.6741
"West","Jurong Island",2022-03-25,0,0,0,0,29.4,32.8,27.7,12.7,37,1.2542,103.6741
"West","Jurong Island",2022-03-26,0,0,0,0,29.6,33.1,27.4,9.3,28.9,1.2542,103.6741
"West","Jurong Island",2022-03-27,0,0,0,0,29.9,34,26.5,10.1,33.5,1.2542,103.6741
"West","Jurong Island",2022-03-28,0,0,0,0,29.4,32.8,27.9,9.5,30.9,1.2542,103.6741
"West","Jurong Island",2022-03-29,1.2,0.6,1,1.2,28.8,34.8,24.8,9.5,38.2,1.2542,103.6741
"West","Jurong Island",2022-03-30,0,0,0,0,29.6,33.6,26.8,9.4,30.9,1.2542,103.6741
"West","Jurong Island",2022-03-31,0,0,0,0,28.7,32.5,26.4,9.6,37.8,1.2542,103.6741
"West","Jurong Island",2022-04-01,1.4,1,1,1,26.5,31,24.6,11.1,32,1.2542,103.6741
"West","Jurong Island",2022-04-02,0.6,0.6,0.6,0.6,29.1,33.3,26.2,12.3,46.9,1.2542,103.6741
"West","Jurong Island",2022-04-03,0,0,0,0,28.4,32.8,26,12.1,35,1.2542,103.6741
"West","Jurong Island",2022-04-04,0,0,0,0,28.6,33,24.8,8.6,28.9,1.2542,103.6741
"West","Jurong Island",2022-04-05,49,27,40.6,45.4,28.1,30.2,24.5,9.2,38.2,1.2542,103.6741
"West","Jurong Island",2022-04-06,3.2,1.4,2.6,3.2,28.6,32.2,24.9,8.1,27,1.2542,103.6741
"West","Jurong Island",2022-04-07,0,0,0,0,29.5,32.7,27.3,9.2,28.2,1.2542,103.6741
"West","Jurong Island",2022-04-08,0,0,0,0,27.3,29,25.3,6.3,26.3,1.2542,103.6741
"West","Jurong Island",2022-04-09,3.2,2.4,2.8,3.2,28.2,30.8,26.4,6.7,22.6,1.2542,103.6741
"West","Jurong Island",2022-04-10,6,2.8,4.2,5.6,27.2,30.5,24.3,6.5,28.9,1.2542,103.6741
"West","Jurong Island",2022-04-11,29.4,11.6,17.8,18.8,28,32.8,23.1,7.7,32.4,1.2542,103.6741
"West","Jurong Island",2022-04-12,8.4,7.4,8,8,27.9,31.2,23.8,6.6,24.4,1.2542,103.6741
"West","Jurong Island",2022-04-13,5.8,5.4,5.8,5.8,28.2,30.7,23.8,7.6,26.7,1.2542,103.6741
"West","Jurong Island",2022-04-14,0,0,0,0,29,33,24.5,7.9,31.3,1.2542,103.6741
"West","Jurong Island",2022-04-15,8.2,5.2,6.8,7.2,28.2,30.5,24.4,8.6,39.3,1.2542,103.6741
"West","Jurong Island",2022-04-16,17.8,14.8,17.4,17.6,28.8,32,23,8.2,41.9,1.2542,103.6741
"West","Jurong Island",2022-04-17,0.6,0.6,0.6,0.6,29.1,32.8,26.4,10.2,34.6,1.2542,103.6741
"West","Jurong Island",2022-04-18,71.2,26.2,37,41.8,26.8,34,22.8,10.2,53.3,1.2542,103.6741
"West","Jurong Island",2022-04-19,2.2,1.8,2,2,27.6,30.7,25.6,7.3,31.7,1.2542,103.6741
"West","Jurong Island",2022-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2542,103.6741
"West","Jurong Island",2022-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2542,103.6741
"West","Jurong Island",2022-04-22,0,NA,NA,NA,NA,NA,NA,NA,NA,1.2542,103.6741
"West","Jurong Island",2022-04-23,21.6,19.4,21.6,21.6,28.3,32.9,23.6,8.1,51.5,1.2542,103.6741
"West","Jurong Island",2022-04-24,0.6,0.6,0.6,0.6,28.9,30.9,27,8.4,32.4,1.2542,103.6741
"West","Jurong Island",2022-04-25,0,0,0,0,29.1,32.1,27.5,8.5,30.2,1.2542,103.6741
"West","Jurong Island",2022-04-26,0,0,0,0,29.1,32.3,26.6,7.3,27.8,1.2542,103.6741
"West","Jurong Island",2022-04-27,0,0,0,0,29,32.4,27.7,8.9,34.3,1.2542,103.6741
"West","Jurong Island",2022-04-28,5.6,3.4,3.4,3.4,28.6,32.7,25.5,7.7,35.2,1.2542,103.6741
"West","Jurong Island",2022-04-29,0,0,0,0,29.7,33.9,27,9.2,27.4,1.2542,103.6741
"West","Jurong Island",2022-04-30,0,0,0,0,29,32.9,25.8,8.5,42,1.2542,103.6741
"West","Jurong Island",2022-05-01,0,0,0,0,28.2,33,24.9,11.4,34.3,1.2542,103.6741
"West","Jurong Island",2022-05-02,2.8,1.2,1.6,1.6,28,32.5,24.5,11.1,45.7,1.2542,103.6741
"West","Jurong Island",2022-05-03,0,0,0,0,28.4,33,25.4,9.9,32.4,1.2542,103.6741
"West","Jurong Island",2022-05-04,12.4,8,11.8,11.8,28.6,31.8,26.2,9.4,33.9,1.2542,103.6741
"West","Jurong Island",2022-05-05,0,0,0,0,28.8,31.2,27,7.6,29.8,1.2542,103.6741
"West","Jurong Island",2022-05-06,0.8,0.8,0.8,0.8,28.5,31.7,26.2,6.9,24.1,1.2542,103.6741
"West","Jurong Island",2022-05-07,3.4,1.8,3,3.2,27.5,30.5,24.1,9.2,36.7,1.2542,103.6741
"West","Jurong Island",2022-05-08,0,0,0,0,27.9,29.3,26.9,6.9,22,1.2542,103.6741
"West","Jurong Island",2022-05-09,0.2,0.2,0.2,0.2,27.9,31.1,25.3,8.9,33.5,1.2542,103.6741
"West","Jurong Island",2022-05-10,124.6,39.4,65.2,104.2,26.7,29,23.1,6,32,1.2542,103.6741
"West","Jurong Island",2022-05-11,50.2,28,39.6,44.6,25.7,27.3,22.6,5.6,59.1,1.2542,103.6741
"West","Jurong Island",2022-05-12,16,10.2,13.2,14.4,26.9,30.4,23.8,5.6,35.9,1.2542,103.6741
"West","Jurong Island",2022-05-13,0,0,0,0,30.5,34.7,27.1,9.5,28.9,1.2542,103.6741
"West","Jurong Island",2022-05-14,0,0,0,0,30.1,33.2,28.3,12.8,35,1.2542,103.6741
"West","Jurong Island",2022-05-15,0,0,0,0,29.5,33.4,27.1,11.5,31.7,1.2542,103.6741
"West","Jurong Island",2022-05-16,23.8,15.2,16.4,23.2,27.8,31.3,25.9,9.1,47.8,1.2542,103.6741
"West","Jurong Island",2022-05-17,0,0,0,0,29.3,32.8,26.5,7.9,28.5,1.2542,103.6741
"West","Jurong Island",2022-05-18,0,0,0,0,30.1,34.2,27.7,9.8,29.4,1.2542,103.6741
"West","Jurong Island",2022-05-19,1.6,1.6,1.6,1.6,28.9,32.2,25.5,9.8,35.6,1.2542,103.6741
"West","Jurong Island",2022-05-20,0,0,0,0,29.4,32.4,27.8,7.6,24.1,1.2542,103.6741
"West","Jurong Island",2022-05-21,0,0,0,0,29.7,33.3,27.6,8,24.8,1.2542,103.6741
"West","Jurong Island",2022-05-22,0,0,0,0,29.9,32.8,27.9,8.1,24.4,1.2542,103.6741
"West","Jurong Island",2022-05-23,0,0,0,0,30,33,28.4,9.5,31.7,1.2542,103.6741
"West","Jurong Island",2022-05-24,0,0,0,0,30.2,33.5,27.3,13,35,1.2542,103.6741
"West","Jurong Island",2022-05-25,11,4.2,5.4,6.4,27.7,31.2,25.8,9,42,1.2542,103.6741
"West","Jurong Island",2022-05-26,0,0,0,0,28.8,32.2,25.4,8.6,24.4,1.2542,103.6741
"West","Jurong Island",2022-05-27,0,0,0,0,30.3,33.1,27.9,10.4,29.4,1.2542,103.6741
"West","Jurong Island",2022-05-28,0,0,0,0,29.6,31.7,25.4,9.6,39.6,1.2542,103.6741
"West","Jurong Island",2022-05-29,0,0,0,0,30.5,33.8,28.1,10.5,30.6,1.2542,103.6741
"West","Jurong Island",2022-05-30,0,0,0,0,30.9,34.3,28.3,10.8,29.4,1.2542,103.6741
"West","Jurong Island",2022-05-31,0,0,0,0,30.4,33.9,28.4,10.6,29.1,1.2542,103.6741
"West","Jurong Island",2022-06-01,0,0,0,0,28.8,33.7,26.1,11.4,33.5,1.2542,103.6741
"West","Jurong Island",2022-06-02,50.8,17.2,21,29.8,25.9,29.7,23.3,10.3,32.8,1.2542,103.6741
"West","Jurong Island",2022-06-03,0,0,0,0,27.4,29.5,25.9,6.9,21.3,1.2542,103.6741
"West","Jurong Island",2022-06-04,0,0,0,0,28.8,32.4,26.6,9.4,32.4,1.2542,103.6741
"West","Jurong Island",2022-06-05,0,0,0,0,29.5,32.3,27.6,8.9,27,1.2542,103.6741
"West","Jurong Island",2022-06-06,9.6,7.6,9,9.6,28.3,30.8,23.3,7.7,31.3,1.2542,103.6741
"West","Jurong Island",2022-06-07,0,0,0,0,28.4,30.2,26.7,7.1,19.8,1.2542,103.6741
"West","Jurong Island",2022-06-08,0,0,0,0,28.9,31.2,26.3,7.4,28.5,1.2542,103.6741
"West","Jurong Island",2022-06-09,0,0,0,0,28.5,31.7,26.1,7.6,26.7,1.2542,103.6741
"West","Jurong Island",2022-06-10,37.8,19.4,25,34.6,26.4,29.4,23.7,6.1,30.6,1.2542,103.6741
"West","Jurong Island",2022-06-11,0,0,0,0,27.2,30,25.6,5.9,28.2,1.2542,103.6741
"West","Jurong Island",2022-06-12,7,5.4,6.8,6.8,27.3,30.6,25,4.8,20.6,1.2542,103.6741
"West","Jurong Island",2022-06-13,16.6,6.6,11,16,28.2,32,23.3,7.7,28.9,1.2542,103.6741
"West","Jurong Island",2022-06-14,1,1,1,1,28.2,32,25,8.1,42.4,1.2542,103.6741
"West","Jurong Island",2022-06-15,0,0,0,0,28.6,30.9,26.9,7.9,34.3,1.2542,103.6741
"West","Jurong Island",2022-06-16,38.8,25.2,37.6,38.6,26.8,29.4,22.5,NA,47.6,1.2542,103.6741
"West","Jurong Island",2022-06-17,0,0,0.2,0.2,28.1,30.1,26.3,8.9,30.6,1.2542,103.6741
"West","Jurong Island",2022-06-18,26,24.4,25.8,25.8,28,31.2,22.9,7.1,21.3,1.2542,103.6741
"West","Jurong Island",2022-06-19,0,0,0,0,28.8,32.8,25.9,7.3,23.3,1.2542,103.6741
"West","Jurong Island",2022-06-20,15,5,8.6,11.2,26.5,28.7,24,7.6,46.9,1.2542,103.6741
"West","Jurong Island",2022-06-21,5.8,4,5,5.6,27.4,29,24.3,7.2,35.9,1.2542,103.6741
"West","Jurong Island",2022-06-22,0,0,0,0,28,30.6,26.5,8.1,33.5,1.2542,103.6741
"West","Jurong Island",2022-06-23,0.8,0.4,0.4,0.4,27.5,30,25,7.9,32.8,1.2542,103.6741
"West","Jurong Island",2022-06-24,0.4,0.4,0.4,0.4,27.9,31.1,25.3,7.4,23.7,1.2542,103.6741
"West","Jurong Island",2022-06-25,32.4,10,12.6,15.4,26.4,28.1,22.7,7.4,47.6,1.2542,103.6741
"West","Jurong Island",2022-06-26,4.4,4.4,4.4,4.4,28.4,31.7,25,8.9,30.6,1.2542,103.6741
"West","Jurong Island",2022-06-27,0,0,0,0,29,31.9,27.7,9.2,29.1,1.2542,103.6741
"West","Jurong Island",2022-06-28,4.6,2.4,2.8,3.4,27.7,31.6,24.2,7.3,36.7,1.2542,103.6741
"West","Jurong Island",2022-06-29,0,0,0,0,28.6,31.8,26.4,7.9,23.7,1.2542,103.6741
"West","Jurong Island",2022-06-30,14.2,8,10.4,13.2,27.3,29.4,23.5,8.7,46.9,1.2542,103.6741
"West","Jurong Island",2022-07-01,2,1,1.2,1.4,27.8,32.7,25.7,10,33.5,1.2542,103.6741
"West","Jurong Island",2022-07-02,1.8,1,1.6,1.8,26.7,30.9,23.4,11,41.5,1.2542,103.6741
"West","Jurong Island",2022-07-03,0,0,0,0,27.8,31.7,25.5,8.8,34.6,1.2542,103.6741
"West","Jurong Island",2022-07-04,6.4,2.6,3.4,5.6,26.8,28,24,7.6,36.3,1.2542,103.6741
"West","Jurong Island",2022-07-05,16.2,5.2,7.6,9.6,27.9,30.7,24.2,11.2,41.1,1.2542,103.6741
"West","Jurong Island",2022-07-06,69.4,33,44,64,27.4,29.8,23.6,7,33.9,1.2542,103.6741
"West","Jurong Island",2022-07-07,0,0,0,0,29.4,31.8,27.7,8.1,27,1.2542,103.6741
"West","Jurong Island",2022-07-08,19.8,13.6,19.2,19.6,28.1,30.2,23.6,8.7,36.3,1.2542,103.6741
"West","Jurong Island",2022-07-09,15,12.2,13.8,13.8,26.9,28.3,24.8,6.1,29.4,1.2542,103.6741
"West","Jurong Island",2022-07-10,9,1.8,2.2,4.2,26,28.4,24.3,6.7,35.6,1.2542,103.6741
"West","Jurong Island",2022-07-11,1.2,0.6,1,1.2,27.3,31.2,25.5,6.9,29.4,1.2542,103.6741
"West","Jurong Island",2022-07-12,0.2,0.2,0.2,0.2,28.1,31.7,26,6.8,41.1,1.2542,103.6741
"West","Jurong Island",2022-07-13,0,0,0,0,28.7,31.6,27.6,6.5,23.3,1.2542,103.6741
"West","Jurong Island",2022-07-14,0.2,0.2,0.2,0.2,29.1,32.4,26.9,8.4,30.6,1.2542,103.6741
"West","Jurong Island",2022-07-15,0,0,0,0,28.9,31.2,27.6,9.3,29.1,1.2542,103.6741
"West","Jurong Island",2022-07-16,0,0,0,0,29.3,31.9,27.7,9.6,35.6,1.2542,103.6741
"West","Jurong Island",2022-07-17,0,0,0,0,30.1,33.3,28.4,13,31.7,1.2542,103.6741
"West","Jurong Island",2022-07-18,0,0,0,0,29.8,33.3,28.2,11.6,33.9,1.2542,103.6741
"West","Jurong Island",2022-07-19,0,0,0,0,30,33.1,28.3,13.6,41.1,1.2542,103.6741
"West","Jurong Island",2022-07-20,13.8,7.2,7.2,10.2,27.1,29.3,22.5,7.2,47.8,1.2542,103.6741
"West","Jurong Island",2022-07-21,0,0,0,0,29.1,32.2,27.4,9.4,36.3,1.2542,103.6741
"West","Jurong Island",2022-07-22,43.4,30.4,41,41.2,28,30.5,23.5,8.3,32.4,1.2542,103.6741
"West","Jurong Island",2022-07-23,0.8,0.8,0.8,0.8,28,30.6,26.6,6.5,26.7,1.2542,103.6741
"West","Jurong Island",2022-07-24,37,29.6,30.6,30.6,27.7,31.6,23.7,7,32.4,1.2542,103.6741
"West","Jurong Island",2022-07-25,0,0,0,0,27.9,31.4,25.1,6.9,40.4,1.2542,103.6741
"West","Jurong Island",2022-07-26,13,4,6.2,9,26.8,29.3,24.2,7.8,27.8,1.2542,103.6741
"West","Jurong Island",2022-07-27,0,0,0,0,29.2,32.1,27.1,11.1,39.6,1.2542,103.6741
"West","Jurong Island",2022-07-28,0,0,0,0,29.3,32,28.2,11,36.3,1.2542,103.6741
"West","Jurong Island",2022-07-29,13.6,8.6,8.8,13.2,28,31.6,23.8,9.6,50,1.2542,103.6741
"West","Jurong Island",2022-07-30,0,0,0,0,28.4,31.3,26,8.6,28.2,1.2542,103.6741
"West","Jurong Island",2022-07-31,0,0,0,0,29.2,32,27.7,10.4,35,1.2542,103.6741
"West","Jurong Island",2022-08-01,2,2,2,2,28.1,32.4,26.2,10,37.4,1.2542,103.6741
"West","Jurong Island",2022-08-02,15,10.6,11.2,13.4,26.1,30.9,24,8.8,27.4,1.2542,103.6741
"West","Jurong Island",2022-08-03,0,0,0,0,27.9,30.8,25.5,9.5,40,1.2542,103.6741
"West","Jurong Island",2022-08-04,0,0,0,0,28.8,33.5,25.5,9.2,29.1,1.2542,103.6741
"West","Jurong Island",2022-08-05,1,0.6,1,1,28.4,30.5,26.3,10.8,35.2,1.2542,103.6741
"West","Jurong Island",2022-08-06,15.8,12.2,15,15.8,28.7,32.9,24.9,8.7,35,1.2542,103.6741
"West","Jurong Island",2022-08-07,2.8,1.8,1.8,2.8,28.2,30.9,24.2,7.6,40.7,1.2542,103.6741
"West","Jurong Island",2022-08-08,0,0,0,0,29.3,31.9,27.8,10.5,33.9,1.2542,103.6741
"West","Jurong Island",2022-08-09,0,0,0,0,28.2,31.2,26.3,7.7,26.7,1.2542,103.6741
"West","Jurong Island",2022-08-10,0,0,0,0,27.4,31.3,24.5,6.2,20.6,1.2542,103.6741
"West","Jurong Island",2022-08-11,11.8,8,9.4,11,26.9,31.6,23.9,6.3,31.7,1.2542,103.6741
"West","Jurong Island",2022-08-12,1,0.4,0.6,1,27.1,30.6,24.9,8.6,28.5,1.2542,103.6741
"West","Jurong Island",2022-08-13,9.8,7,9.2,9.6,27.8,29.9,24,8.9,38.2,1.2542,103.6741
"West","Jurong Island",2022-08-14,0,0,0,0,28.6,32,26.4,7.4,29.8,1.2542,103.6741
"West","Jurong Island",2022-08-15,0,0,0,0,28.9,32.1,27.2,7.7,30.6,1.2542,103.6741
"West","Jurong Island",2022-08-16,1.2,1,1,1,28.1,31,24.1,7.3,26.7,1.2542,103.6741
"West","Jurong Island",2022-08-17,0,0,0,0,29.2,32.5,27.3,10.2,47.8,1.2542,103.6741
"West","Jurong Island",2022-08-18,19.2,15.4,15.8,15.8,28.1,31.6,22.3,10.7,59.8,1.2542,103.6741
"West","Jurong Island",2022-08-19,0,0,0,0,28.7,30.7,27.5,8.8,32.8,1.2542,103.6741
"West","Jurong Island",2022-08-20,0,0,0,0,28.5,30.4,27.3,8.5,35,1.2542,103.6741
"West","Jurong Island",2022-08-21,43.4,29,40,43,26.8,29,23.1,7.4,45,1.2542,103.6741
"West","Jurong Island",2022-08-22,0.6,0.6,0.6,0.6,28.3,31.1,25.9,9.5,36.7,1.2542,103.6741
"West","Jurong Island",2022-08-23,16,7.4,13.4,15.2,27,28.5,24.4,6.3,32.4,1.2542,103.6741
"West","Jurong Island",2022-08-24,1.2,0.8,1,1.2,27.8,31.3,25.1,7.1,48.2,1.2542,103.6741
"West","Jurong Island",2022-08-25,0,0,0,0,28.1,29.8,27.3,10,38.5,1.2542,103.6741
"West","Jurong Island",2022-08-26,7.8,5,5.2,6.8,26.6,28.5,24.3,7.1,47.6,1.2542,103.6741
"West","Jurong Island",2022-08-27,47.2,20.4,28.4,42.2,26.7,30.6,24.1,6.7,29.1,1.2542,103.6741
"West","Jurong Island",2022-08-28,1.4,0.6,0.8,1.6,27.2,30.7,24.8,6.2,25.6,1.2542,103.6741
"West","Jurong Island",2022-08-29,13.8,7.2,10.4,12.8,27.1,29.9,23.6,6.1,23.7,1.2542,103.6741
"West","Jurong Island",2022-08-30,3.8,3.8,3.8,3.8,27.3,29.2,25,8.6,31.7,1.2542,103.6741
"West","Jurong Island",2022-08-31,0,0,0,0,28.7,32,26.4,8.2,25.9,1.2542,103.6741
"West","Jurong Island",2022-09-01,0,0,0,0,28.7,33.1,26.1,10.2,40.7,1.2542,103.6741
"West","Jurong Island",2022-09-02,24.6,16,16.4,16.4,26,30.3,24.6,8.8,24.8,1.2542,103.6741
"West","Jurong Island",2022-09-03,20.6,11.8,16.6,20.4,27.9,31.9,25.4,9.9,34.6,1.2542,103.6741
"West","Jurong Island",2022-09-04,9.2,7.2,7.8,9.2,27.3,30,22.5,7.6,48.5,1.2542,103.6741
"West","Jurong Island",2022-09-05,0.4,0.4,0.4,0.4,29.8,32.9,28.3,15.7,39.3,1.2542,103.6741
"West","Jurong Island",2022-09-06,8,6.2,7.6,13.8,27.7,30.5,25,6.6,24.8,1.2542,103.6741
"West","Jurong Island",2022-09-07,0,0,0,0,29.4,32.1,27.7,7.7,28.2,1.2542,103.6741
"West","Jurong Island",2022-09-08,0,0,0,0,29.2,32.4,27.3,10.2,27.8,1.2542,103.6741
"West","Jurong Island",2022-09-09,8.8,4.6,5.4,5.4,26.7,28,23.7,7.4,26.3,1.2542,103.6741
"West","Jurong Island",2022-09-10,8.8,7.6,8.4,8.8,28,30.8,23.5,6.6,23.7,1.2542,103.6741
"West","Jurong Island",2022-09-11,0,0,0,0,27.3,30.6,25.1,8.9,33.5,1.2542,103.6741
